FL-experiment | INFO flwr 2024-04-29 00:13:13,688 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 02:39:52,351 | server.py:129 | Done setting aggregated model to the blockchain round=8
FL-experiment | INFO flwr 2024-04-29 02:39:52,351 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-29 02:39:52,351 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-29 02:39:52,351 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-29 02:39:52,351 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 02:39:52,357 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 02:39:52,359 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 02:39:52,360 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 02:39:52,361 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 02:39:52,363 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 02:39:52,364 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 02:39:52,364 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 02:39:52,365 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 02:39:52,366 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 02:39:52,366 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 02:40:37,024 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 02:40:37,153 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 02:40:37,310 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 02:40:37,354 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 02:40:37,460 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 02:40:37,547 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 02:40:37,548 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 02:40:37,559 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 02:40:37,625 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 02:40:37,710 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 02:40:37,711 | server.py:236 | fit_round 9 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:40:37,711 | server.py:65 | Start Aggregating round=9
FL-experiment | INFO flwr 2024-04-29 02:40:37,711 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 02:40:37,815 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmRXARE5rcmZkBULnVT1DAtxkJMm9PQp3frwj9xQE3C93e
FL-experiment | DEBUG flwr 2024-04-29 02:40:42,430 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmP43Pc4tbStibfPZirMWNj3T52nA3CamMkUPc1wkrzMfa
FL-experiment | DEBUG flwr 2024-04-29 02:40:47,576 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmNiSvAR9vXPYbu2dSbBCceeJZkuzNLpmNnDgjaCvZhHNv
FL-experiment | DEBUG flwr 2024-04-29 02:40:52,546 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmRUC8XgLzBZPGLgKjjE45AJfzQW24u619eiiRLB3g5ey3
FL-experiment | DEBUG flwr 2024-04-29 02:40:57,568 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmUnCwacSiXqo3dDWV6w1F2f1ZNMLEB6LTjdQLa3VZUTAQ
FL-experiment | DEBUG flwr 2024-04-29 02:41:02,573 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmURP9S9pBKnHcqff6jNbhT5AxgG53YnQCEEHvcBTLjcvr
FL-experiment | DEBUG flwr 2024-04-29 02:41:07,600 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: Qmaxn5N9fcVktGjjbTgoWPAFyF9R5d45gUHwjKe6Xws4Tu
FL-experiment | DEBUG flwr 2024-04-29 02:41:12,669 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmeBuM3N2oGEDoeJUAHn8rUUfHnBZsC5ShLPpatY4i72f1
FL-experiment | DEBUG flwr 2024-04-29 02:41:17,676 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: Qmej7Mu4aqHgbEo2xQvg2Pw8DHWbsQPtjpxFoetc9jr8DE
FL-experiment | DEBUG flwr 2024-04-29 02:41:22,596 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmeRBaynUGm4S5FAord77gF2wbXaPfSHvcrvrvLFc87AGZ
FL-experiment | INFO flwr 2024-04-29 02:41:27,486 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 02:41:27,503 | server.py:86 | Start saving aggregated model to storage (round=9)
FL-experiment | DEBUG flwr 2024-04-29 02:41:27,608 | server.py:95 | File: storage/aggregated_model_b08a5f2c-9820-4317-a041-dade26edea63.pkl IPFS file hash: QmS7j6YEoQ7AgutRBYvNQA9p5e5pJ7oaf2SVnrxJRPA2sK
FL-experiment | INFO flwr 2024-04-29 02:41:27,608 | server.py:98 | Done saving aggregated model to storage (round=9)
FL-experiment | DEBUG flwr 2024-04-29 02:41:27,608 | server.py:173 | evaluate_round 9: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 02:41:30,978 | server.py:187 | evaluate_round 9 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:41:30,978 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-29 02:41:30,978 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-29 02:41:30,978 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.59513}, Aggregated loss: 358.3105529785156, IPFS hash: QmS7j6YEoQ7AgutRBYvNQA9p5e5pJ7oaf2SVnrxJRPA2sK
FL-experiment | INFO flwr 2024-04-29 02:41:30,978 | server.py:126 | Start setting aggregated model to the blockchain round=9
FL-experiment | INFO flwr 2024-04-29 02:42:17,723 | server.py:129 | Done setting aggregated model to the blockchain round=9
FL-experiment | INFO flwr 2024-04-29 02:42:17,723 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-29 02:42:17,724 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-29 02:42:17,724 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-29 02:42:17,724 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 02:42:17,730 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 02:42:17,732 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 02:42:17,733 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 02:42:17,734 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 02:42:17,735 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 02:42:17,737 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 02:42:17,738 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 02:42:17,738 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 02:42:17,739 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 02:42:17,740 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 02:43:05,263 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 02:43:05,278 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 02:43:05,364 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 02:43:05,394 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 02:43:05,402 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 02:43:05,426 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 02:43:05,445 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 02:43:05,480 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 02:43:05,531 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 02:43:05,597 | client.py:149 | Done Training client=9
FL-experiment | DEBUG flwr 2024-04-29 02:43:05,598 | server.py:236 | fit_round 10 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:43:05,598 | server.py:65 | Start Aggregating round=10
FL-experiment | INFO flwr 2024-04-29 02:43:05,598 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 02:43:05,696 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmZT9B6hKaB37aDco5ruTwewUUXKG9vy74VTt8fvJ9QNBr
FL-experiment | DEBUG flwr 2024-04-29 02:43:07,852 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: Qmbsaz3cigQmf9i9jtXuFTmxCXmNZpv3UqRTXyaPboKyfR
FL-experiment | DEBUG flwr 2024-04-29 02:43:12,783 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmUNqoyWpomG9uWHJ8ehM7Kh7YbmfqUGXM789Akz6tHBjH
FL-experiment | DEBUG flwr 2024-04-29 02:43:17,817 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmQjfRMdgWtPUk8wyhCg4ceg8cUgYTH8zJ931FQ5YR9crn
FL-experiment | DEBUG flwr 2024-04-29 02:43:22,871 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmPG1TJqdqvtgtQ6MrzzgimTMo4vjUvrsAXuCMmyiz7vrK
FL-experiment | DEBUG flwr 2024-04-29 02:43:27,960 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmSL4LyPJgNwSquM7eobBiagTZzeoGdhMtcCyipYKJfNcN
FL-experiment | DEBUG flwr 2024-04-29 02:43:32,885 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: Qme1XhZkKoKRttNcDycAEQwxVkFRNyBcRao9HHz6Hu7e2u
FL-experiment | DEBUG flwr 2024-04-29 02:43:37,911 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmXaRVkkTz57jcUNpYHoNfezQVWwjjq3uedU1NjTC3jdwq
FL-experiment | DEBUG flwr 2024-04-29 02:43:42,898 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmWcE1cxL8MkHLmVAAxhFUwbDywDFhArYY5jT6X22vtf4f
FL-experiment | DEBUG flwr 2024-04-29 02:43:47,888 | server.py:76 | File: storage/init_model_fa9a3df6-102c-4aff-8dcd-054ccd390bec.pkl IPFS file hash: QmYVrxDGoSiQh3cVcyKc1S1rfApEDkW9zfMFWhv7JbD24W
FL-experiment | INFO flwr 2024-04-29 02:43:52,875 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 02:43:52,893 | server.py:86 | Start saving aggregated model to storage (round=10)
FL-experiment | DEBUG flwr 2024-04-29 02:43:53,003 | server.py:95 | File: storage/aggregated_model_7eca495a-644a-4fd6-bf25-ee81de9421c6.pkl IPFS file hash: QmXbK1CnhQQoYvbnmbcZuTKt1ZEUJMKckLQJscg4BA2RWW
FL-experiment | INFO flwr 2024-04-29 02:43:53,003 | server.py:98 | Done saving aggregated model to storage (round=10)
FL-experiment | DEBUG flwr 2024-04-29 02:43:53,003 | server.py:173 | evaluate_round 10: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 02:43:56,440 | server.py:187 | evaluate_round 10 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 02:43:56,440 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-29 02:43:56,440 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-29 02:43:56,440 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.61005}, Aggregated loss: 345.2175262451172, IPFS hash: QmXbK1CnhQQoYvbnmbcZuTKt1ZEUJMKckLQJscg4BA2RWW
FL-experiment | INFO flwr 2024-04-29 02:43:56,440 | server.py:126 | Start setting aggregated model to the blockchain round=10
FL-experiment | INFO flwr 2024-04-29 02:44:42,930 | server.py:129 | Done setting aggregated model to the blockchain round=10
FL-experiment | INFO flwr 2024-04-29 02:44:42,930 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-29 02:44:42,931 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-29 02:44:42,931 | server.py:153 | FL finished in 1454.503203375
FL-experiment | INFO flwr 2024-04-29 02:44:42,931 | app.py:226 | app_fit: losses_distributed [(1, 650.1728149414063), (2, 537.7140380859375), (3, 481.13182678222654), (4, 449.14532165527345), (5, 425.11765441894534), (6, 406.6161315917969), (7, 389.5649444580078), (8, 372.82073669433595), (9, 358.3105529785156), (10, 345.2175262451172)]
FL-experiment | INFO flwr 2024-04-29 02:44:42,931 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-29 02:44:42,931 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.25169), (2, 0.37588), (3, 0.43887), (4, 0.47978), (5, 0.51073), (6, 0.5322), (7, 0.55774), (8, 0.57763), (9, 0.59513), (10, 0.61005)]}
FL-experiment | INFO flwr 2024-04-29 02:44:42,931 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-29 02:44:42,931 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,940 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,940 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,940 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 02:44:42,940 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 02:44:42,940 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,940 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,940 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 02:44:42,940 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,940 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,940 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 02:44:42,941 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,941 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,941 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 02:44:42,941 | app.py:304 | Disconnect and shut down
FL-experiment | DEBUG flwr 2024-04-29 02:44:42,941 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 02:44:42,941 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 02:44:42,941 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 02:44:42,941 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 02:44:42,941 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 02:44:42,941 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 02:44:44,451 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-29 02:44:44,999 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 02:44:44,999 | main.py:44 | Start Experiment
FL-experiment | DEBUG flwr 2024-04-29 02:44:46,851 | server.py:147 | File: storage/init_model_fb5e6b81-0336-4aa9-8a53-1cf2bc8966a0.pkl IPFS file hash: QmNM3CC5CVoaEQyXHpS3dhc5PkEQbgrLh14MXo3Thpj8x7
FL-experiment | INFO flwr 2024-04-29 02:44:46,857 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-29 02:44:46,857 | server.py:57 | Start deploying contract
FL-experiment | INFO flwr 2024-04-29 02:45:33,203 | server.py:61 | Done deploying contract
FL-experiment | INFO flwr 2024-04-29 02:45:33,204 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-29 02:45:33,247 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-29 02:45:33,247 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-29 02:45:33,247 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 02:45:42,326 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,366 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,367 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,390 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 02:45:42,391 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-29 02:45:42,391 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-29 02:45:42,603 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,605 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,606 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,606 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,418 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,646 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,647 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,648 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,740 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,744 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,752 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,753 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,759 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,761 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,768 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,775 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,776 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,777 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,777 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,781 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,782 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,782 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,783 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,787 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,789 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,789 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,790 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,812 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,813 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,813 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 02:45:42,815 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 02:45:42,823 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
