FL-experiment | INFO flwr 2024-04-23 01:08:45,939 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:32:41,306 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:32:41,307 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:32:41,307 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:32:41,309 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:32:43,341 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:32:43,341 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:32:43,341 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:32:43,341 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.47365}, Aggregated loss: 455.2966613769531, IPFS hash: storage/aggregated_model_5363cd00-34d5-4e27-81bd-c311222246f6.pkl
FL-experiment | INFO flwr 2024-04-23 01:32:43,341 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:32:43,341 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:32:43,341 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-23 01:32:43,341 | server.py:222 | fit_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:32:43,344 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:32:43,344 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:33:02,075 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:33:02,179 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:33:02,181 | server.py:236 | fit_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:33:02,181 | server.py:65 | Start Aggregating round=6
FL-experiment | DEBUG flwr 2024-04-23 01:33:02,184 | server.py:173 | evaluate_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:33:04,215 | server.py:187 | evaluate_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:33:04,215 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-23 01:33:04,215 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-23 01:33:04,215 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.4967}, Aggregated loss: 436.86968994140625, IPFS hash: storage/aggregated_model_2bee91d9-1082-40cf-819f-83c6444b6f41.pkl
FL-experiment | INFO flwr 2024-04-23 01:33:04,215 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-23 01:33:04,215 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-23 01:33:04,215 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-23 01:33:04,215 | server.py:222 | fit_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:33:04,218 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:33:04,218 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:33:23,204 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:33:23,350 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:33:23,351 | server.py:236 | fit_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:33:23,351 | server.py:65 | Start Aggregating round=7
FL-experiment | DEBUG flwr 2024-04-23 01:33:23,353 | server.py:173 | evaluate_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:33:25,557 | server.py:187 | evaluate_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:33:25,557 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-23 01:33:25,557 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-23 01:33:25,557 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.52515}, Aggregated loss: 417.36761474609375, IPFS hash: storage/aggregated_model_67c8ff08-09ea-43b1-8539-0f651815cc7c.pkl
FL-experiment | INFO flwr 2024-04-23 01:33:25,557 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-23 01:33:25,557 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-23 01:33:25,557 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-23 01:33:25,557 | server.py:222 | fit_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:33:25,560 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:33:25,560 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:33:44,307 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:33:44,595 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:33:44,596 | server.py:236 | fit_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:33:44,596 | server.py:65 | Start Aggregating round=8
FL-experiment | DEBUG flwr 2024-04-23 01:33:44,598 | server.py:173 | evaluate_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:33:46,604 | server.py:187 | evaluate_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:33:46,604 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-23 01:33:46,604 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-23 01:33:46,604 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.54005}, Aggregated loss: 407.4476776123047, IPFS hash: storage/aggregated_model_0fdcbbed-de6f-4315-8161-e830838ad286.pkl
FL-experiment | INFO flwr 2024-04-23 01:33:46,604 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-23 01:33:46,604 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-23 01:33:46,604 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-23 01:33:46,604 | server.py:222 | fit_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:33:46,607 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:33:46,607 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:34:05,387 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:34:05,476 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:34:05,477 | server.py:236 | fit_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:34:05,477 | server.py:65 | Start Aggregating round=9
FL-experiment | DEBUG flwr 2024-04-23 01:34:05,480 | server.py:173 | evaluate_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:34:07,534 | server.py:187 | evaluate_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:34:07,534 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-23 01:34:07,534 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-23 01:34:07,534 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.5594}, Aggregated loss: 389.8236846923828, IPFS hash: storage/aggregated_model_46acfa34-6858-4339-aefb-b41db442a6f5.pkl
FL-experiment | INFO flwr 2024-04-23 01:34:07,534 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-23 01:34:07,534 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-23 01:34:07,534 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-23 01:34:07,534 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:34:07,536 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:34:07,537 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:34:26,611 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:34:26,813 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:34:26,815 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:34:26,815 | server.py:65 | Start Aggregating round=10
FL-experiment | DEBUG flwr 2024-04-23 01:34:26,817 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:34:28,840 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-23 01:34:28,841 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.57}, Aggregated loss: 378.4345703125, IPFS hash: storage/aggregated_model_71cd4948-8853-4f47-9781-cad063497d80.pkl
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | server.py:153 | FL finished in 211.241916125
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | app.py:226 | app_fit: losses_distributed [(1, 691.6816101074219), (2, 607.0978393554688), (3, 529.5321350097656), (4, 487.5311584472656), (5, 455.2966613769531), (6, 436.86968994140625), (7, 417.36761474609375), (8, 407.4476776123047), (9, 389.8236846923828), (10, 378.4345703125)]
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.19985), (2, 0.29315), (3, 0.3896), (4, 0.43265), (5, 0.47365), (6, 0.4967), (7, 0.52515), (8, 0.54005), (9, 0.5594), (10, 0.57)]}
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:34:28,841 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:34:28,844 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:34:28,844 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:34:28,845 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:34:28,845 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:34:29,365 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:34:29,816 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:34:29,816 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:34:31,432 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:34:31,433 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:34:31,452 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:34:31,453 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:34:31,453 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:34:38,894 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:34:38,895 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:34:38,896 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:34:38,896 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:34:38,903 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:34:38,903 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:34:38,903 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:34:39,337 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:34:39,338 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:34:39,343 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:34:39,344 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-23 01:34:39,344 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:34:39,347 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:34:39,347 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:34:58,053 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:34:58,066 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:34:58,068 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:34:58,068 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:34:58,070 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:34:58,070 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:34:59,918 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:34:59,918 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:34:59,918 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:34:59,918 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.1609}, Aggregated loss: 678.7163696289062, IPFS hash: storage/aggregated_model_2a03e514-82ed-46aa-bc47-776ca3b01cb0.pkl
FL-experiment | INFO flwr 2024-04-23 01:34:59,918 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:34:59,918 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:34:59,918 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:34:59,918 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:34:59,921 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:34:59,921 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:35:18,075 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:35:18,224 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:35:18,225 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:35:18,225 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:35:18,227 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:35:20,072 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:35:20,072 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:35:20,072 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:35:20,072 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.26405}, Aggregated loss: 602.2720947265625, IPFS hash: storage/aggregated_model_798a0b13-5cf9-40f5-b16f-d521029db08e.pkl
FL-experiment | INFO flwr 2024-04-23 01:35:20,072 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:35:20,072 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:35:20,072 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:35:20,072 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:35:20,074 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:35:20,075 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:35:38,981 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:35:39,079 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:35:39,080 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:35:39,080 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:35:39,083 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:35:40,941 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:35:40,941 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:35:40,941 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:35:40,941 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.3779}, Aggregated loss: 534.6377868652344, IPFS hash: storage/aggregated_model_9b111081-c24e-45d0-b39b-f91e4d2a46f3.pkl
FL-experiment | INFO flwr 2024-04-23 01:35:40,941 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:35:40,941 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:35:40,941 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:35:40,941 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:35:40,943 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:35:40,944 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:35:59,177 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:35:59,318 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:35:59,319 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:35:59,319 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:35:59,323 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
